ticker,stock_name
PLMK,플럼 애퀴지션 IV
PLMKU,Plum Acquisition IV Units
PLMR,팔로마 홀딩스
PLPC,프리폼드 라인 프로덕츠
PLRX,플리언트 테라퓨틱스
PLRZ,폴리존
PLSE,펄스 바이오사이언스
PLTK,플레이티카 홀딩
PLTR,팔란티어 테크놀로지스
PLUG,플러그 파워
PLUR,플루리
PLUS,이플러스
PLUT,플루투스 파이낸션 그룹
PLXS,플렉서스
PLYA,플레이야 호텔 & 리조트
PMAX,파웰 맥스
PMCB,파마사이트 바이오테크
PMEC,프라이메크 홀딩스
PMN,프로미스 뉴로사이언시스
PMTS,CPI 카드 그룹
PMVP,PMV 파마슈티컬스
PN,스카이코프 솔라 그룹
PNBK,패트리엇 내셔널 뱅코프
PNFP,피너클 파이낸셜 파트너스
PNFPP,피너클 파이낸셜 파트너스 우선주 시리즈 B 6.75%
PNRG,프라임에너지 리소스
PNTG,페넌트 그룹
POAI,프리딕티브 온콜로지
POCI,프리시전 옵틱스
PODC,포드캐스톤
PODD,인슐릿
POET,포엣 테크놀로지
POLA,폴라 파워
POLE,안드레티 애퀴지션 II
PONY,포니 AI ADR
POOL,풀
POWI,파워 인티그레이션
POWL,파월 인더스트리스
POWW,아웃도어 홀딩
POWWP,아웃도어 홀딩 우선주 시리즈 A 8.75%
PPBI,퍼시픽 프리미어 뱅코프
PPBT,퍼플 바이오테크 ADR
PPC,필그림즈 프라이드
PPIH,퍼마-파이프 인터내셔널 홀딩스
PPSI,파이어니어 파워 솔루션스
PPTA,퍼페투아 리소시스
PRAA,PRA 그룹
PRAX,프락시스 프리시젼 메디신
PRCH,포치 그룹
PRCT,프로셉트 바이오로보틱스
PRDO,퍼도세오 에듀케이션
PRE,프레네틱스 글로벌
PRFX,패인리폼
PRGS,프로그레스 소프트웨어
PRLD,프렐류드 테라퓨틱스
PRME,프라임 메디슨
PROF,프로파운드 메디컬
PROK,프로키드니
PROP,프레리 오퍼레이팅
PROV,프로비던트 파이낸셜 홀딩스
PRPH,프로페이즈 랩스
PRPL,퍼플 이노베이션
PRPO,프리시피오
PRQR,프로큐알테라퓨틱스
PRSO,페라소
PRTA,프로테나
PRTC,퓨어 테크 헬스 ADR
PRTG,포티지 바이오테크
PRTH,프라이오리티 테크놀러지 홀딩스
PRTS,카파츠닷컴
PRVA,프리비아 헬스 그룹
PRZO,파라제로 테크놀로지스
PSEC,프로스펙트 캐피털
PSHG,퍼포먼스 쉬핑
PSIG,PS 인터내셔널 그룹
PSIX,파워 솔루션스 인터내셔널
PSMT,프라이스스마트
PSNL,퍼스날리스
PSNY,폴스타 오토모티브 홀딩 UK ADR
PSNYW,폴스타 오토모티브 홀딩 UK ADR
PSTV,플러스 테라퓨틱스
PT,핀텍 테크놀러지 ADR
PTC,PTC
PTCT,PTC 테라퓨틱스
PTEN,패터슨-UTI 에너지
PTGX,프로타고니스트 테라퓨틱스
PTHL,페톤 홀딩스
PTIX,프로타제닉 테라퓨틱스
PTLE,PTL
PTLO,포틸로스
PTMN,포트먼 리지 파이낸스
PTON,펠로튼 인터랙티브
PTPI,페트로스 파마슈티컬스
PUBM,퍼브매틱
PULM,풀매트릭스
PVBC,프로비던트 뱅코프
PVLA,팔벨라 테라퓨틱스
PWM,프레스티지 웰스
PWOD,펜스 우즈 뱅코프
PWP,파렐라 와인버그 파트너스
PXLW,픽셀웍스
PXS,픽시스 탱커스
PYPD,폴리피드
PYPL,페이팔 홀딩스
PYXS,픽시스 온콜로지
PZZA,파파 존스 인터내셔널
QCOM,퀄컴
QCRH,QCR 홀딩스
QDEL,퀴델오쏘
QETA,퀘타 애퀴지션
QFIN,치푸 테크놀로지 ADR
QH,거화 ADR
QIPT,큅트 홈 메디컬
QLGN,퀄리겐 테라퓨틱스
QLYS,퀄리스
QMCO,퀀텀
QMMM,QMMM 홀딩스
QNCX,퀸스 테라퓨틱스
QNRX,코인 파마슈티컬스 ADR
QNST,퀸스트리트
QNTM,퀀텀 바이오파마
QQQX,Nuveen Nasdaq 100 Dynamic Overwrite Fund
QRHC,퀘스트 리소스 홀딩
QRVO,코보
QSEAU,Quartzsea Acquisition Units
QSG,콴타싱 그룹 ADR
QSI,퀀텀-Si
QTRX,퀀테릭스
QTTB,Q32 바이오
QUBT,퀀텀 컴퓨팅
QUIK,퀵로직
QURE,유니큐어
QVCGA,QVC 그룹 Series A
QVCGB,QVC 그룹 Series B
QVCGP,큐레이트 리테일 우선주 8.0%
RADX,라디오팜 테라노스틱스 ADR
RAIL,프레이트카 아메리카
RAIN,레인 인한스먼트 테크놀로지스
RAND,랜드 캐피탈
RANG,레인지 캐피탈 애퀴지션
RANGU,Range Capital Acquisition Units
RANI,라니 테라퓨틱스 홀딩스
RAPP,라포르 테라퓨틱스
RAPT,랩트 테라퓨틱스
RARE,울트라제닉스 파마슈티컬
RAVE,레이브 레스토랑 그룹
RAY,레이텍 홀딩
RAYA,에라약 파워 솔루션 그룹
RBB,RBB 뱅코프
RBBN,리본 커뮤니케이션
RBCAA,리퍼블릭 뱅코프
RBKB,라인벡 뱅코프
RCAT,레드 캣 홀딩스
RCEL,아비타 메디컬
RCKT,로켓 파머슈티컬스
RCKY,로키 브랜즈
RCMT,RCM 테크놀로지스
RCON,레콘 테크놀러지
RDAC,라이징 드래곤 애퀴지션
RDCM,래드콤
RDFN,레드핀
RDGT,리지테크
RDHL,레드힐 바이오파마 ADR
RDI,리딩 인터내셔널 Class A
RDIB,리딩 인터내셔널 Class B
RDNT,래드넷
RDUS,라디우스 리사이클링
RDVT,레드 바이올렛
RDWR,라드웨어
RDZN,로드젠
REAL,리얼리얼
REAX,리얼 브로커리지
REBN,리본 커피
RECT,렉티튜드 홀딩스
REE,리 오토모티브
REFI,시카고 애틀랜틱 리얼 에스테이트 파이낸스
REFR,리서치 프런티어스
REG,리젠시 센터스
REGCO,리젠시 센터스 우선주 Series B 5.875%
REGCP,리젠시 센터스 우선주 Series A 6.25%
REGN,리제네론 파마슈티컬스
REKR,레코 시스템
RELI,릴라이언스 글로벌 그룹
RELL,리처드슨 일렉트로닉스
RELY,리미틀리 글로벌
RENB,레노바로
RENT,렌트 더 런웨이
REPL,레플리뮨 그룹
RETO,리토 에코-솔루션
REVB,레벨레이션 바이오사이언시스
REYN,레이놀드 컨슈머 프라덕츠
RFAI,RF 애퀴지션 II
RFAIR,RF Acquisition II Right 01st May 2026
RFIL,RF 인더스트리스
RGC,리젠셀 바이오사이언스 홀딩스
RGCO,RGC 리소스
RGEN,레플리젠
RGLD,로얄 골드
RGLS,레귤러스 테라퓨틱스
RGNX,리젠엑스바이오
RGP,리소스 커넥션
RGS,레지스
RGTI,리게티 컴퓨팅
RHLD,레솔루트 홀딩스 매니지먼트
RIBB,리본 애퀴지션
RIBBR,Ribbon Acquisition Rights
RIBBU,Ribbon Acquisition Units
RICK,RCI 호스피탤리티 홀딩스
RIGL,리겔 파마슈티컬스
RILY,B. 라일리 파이낸셜
RILYG,B. 라일리 파이낸셜 선순위 채권 7.250% 만기 2026년
RILYK,B. 라일리 파이낸셜 선순위 채권 5.500% 만기 2026년
RILYL,B 라일리 파이낸셜 우선주 시리즈 B 7.375%
RILYN,B. Riley Financial 6 50 Senior Notes 2026
RILYP,B 라일리 파이낸셜 우선주 시리즈 A 6.875%
RILYT,B. Riley Financial 6 00 Senior Notes Due 2028
RILYZ,B. 라일리 파이낸셜 선순위 채권 7.500% 만기 2028년
RIME,알고리듬 홀딩스
RIOT,라이엇 플랫폼즈
RITR,라이터 로그텍 홀딩스
RIVN,리비안
RKDA,아카디아 바이오사이언스
RKLB,로켓 랩 USA
RLAY,릴레이 테라퓨틱스
RLMD,렐마다 테라퓨틱스
RLYB,랠리바이오
RMBI,리치몬드 뮤추얼 뱅코포레이션
RMBL,럼블온
RMBS,램버스
RMCF,로키 마운틴 초콜릿 팩토리
RMCO,로열티 매니지먼트 홀딩
RMNI,리미니 스트리트
RMR,RMR 그룹
RMSG,리얼 메신저
RMTI,록웰 메디컬
RNA,에비디티 바이오사이언스
RNAC,카르테시안 테라퓨틱스
RNAZ,트랜스코드 테라퓨틱스
RNTX,레인 테라퓨틱스
RNW,리뉴 에너지 글로벌
RNXT,레노보Rx
ROAD,컨스트럭션 파트너스
ROCK,지브롤터 인더스트리스
ROIV,로이반트 사이언시스
ROKU,로쿠
ROMA,로마 그린 파이낸스
ROOT,루트
ROP,로퍼 테크놀로지스
ROST,로스 스토어스
RPAY,리페이 홀딩스
RPD,래피드7
RPID,래피드 마이크로 바이오시스템스
RPRX,로열티 파마
RPTX,리페어 테라퓨틱스
RR,리치테크 로보틱스
RRBI,레드 리버 뱅크셰어스
RRGB,레드 로빈 고메 버거스
RRR,레드 락 리조트
RSLS,리쉐이프 라이프사이언시스
RSSS,리서치 솔루션스
RSVR,레저보아르 미디어
RUM,럼블
RUN,선런
RUSHA,러시 엔터프라이즈 Class A
RUSHB,러시 엔터프라이즈 Class B
RVMD,레볼루션 메디신
RVPH,리비바 파마슈티컬스 홀딩스
RVSB,리버뷰 뱅코프
RVSN,레일 비전
RVYL,라이빌
RWAY,런웨이 그로스 파이낸스
RWAYL,Runway Growth Finance 7 50 Notes due 28th July 2027
RWAYZ,Runway Growth Finance 8 00 Notes due 31st Dec 2027
RXRX,리커젼 파마슈티컬스
RXST,Rx사이트
RXT,랙스페이스 테크놀로지
RYAAY,라이언에어 홀딩스 ADR
RYTM,리듬 파머수티컬스
RZLT,레졸루트
RZLV,리졸브 AI
SABR,세이버
SABS,SAB 바이오테라퓨틱스
SAFT,세이프티 인슈어런스 그룹
SAGE,세이지 테라퓨틱스
SAGT,새그텍 글로벌
SAIA,사이아
SAIC,사이언스 어플리케이션스 인터내셔널
SAIH,사이히트
SAIL,세일포인트
SAMG,실버크레스트 애셋 매니지먼트 그룹
SANA,사나 바이오테크놀로지
SANG,샌고마 테크놀로지스
SANM,산미나
SANW,S&W 시드
SATL,스텔로직
SATS,에코스타
SAVA,카사바 사이언스
SBAC,SBA 커뮤니케이션스
SBC,SBC 메디컬 그룹 홀딩스
SBCF,시코스트 뱅킹 코퍼레이션 오브 플로리다
SBET,샤프링크 게이밍
SBFG,SB 파이낸셜 그룹
SBFM,선샤인 바이오파마
SBGI,싱클레어 브로드캐스트 그룹
SBLK,스타 벌크 캐리어스
SBRA,사브라 헬스케어 리츠
SBUX,스타벅스
SCHL,스콜라스틱
SCKT,소켓 모바일
SCLX,사일렉스 홀딩
SCNI,시나이 이뮤노테라퓨틱스 ADR
SCNX,사이언처 홀딩스
SCOR,컴스코어
SCPH,에스씨파마슈티컬스
SCSC,스캔소스
SCVL,슈 카니발
SCWO,374워터
SCYX,사이넥시스
SDA,선카 테크놀로지 그룹
SDGR,슈뢰딩거
SDOT,사돗 그룹
SDST,스타더스트 파워
SEAT,비비드 싯츠
SEDG,솔라에지 테크놀로지스
SEED,오리진 애그리테크
SEER,시어
SEIC,SEI 인베스트먼트
SELF,글로벌 셀프 스토리지
SELX,세밀럭스 인터내셔널
SENEA,세네카 푸즈 Class A
SENEB,세네카 푸즈 Class B
SEPN,셉테르나
SERA,세라 프로그노스틱스
SERV,서브 로보틱스
SEVN,세븐 힐즈 리얼티 트러스트
SEZL,세즐
SFBC,사운드 파이낸셜 뱅코프
SFD,스미스필드 푸드
SFHG,샘파인 크리에이션 홀딩스 그룹
SFIX,스티치 픽스
SFM,스프라우츠 파머스 마켓
SFNC,시몬스 퍼스트 내셔널
SFST,서던 퍼스트 뱅크셰어스
SFWL,생풍 디벨롭먼트
SGA,사가 커뮤니케이션스
SGBX,세이프 & 그린 홀딩스
SGC,슈페리어 유니폼 그룹
SGD,세이프 & 그린 디벨롭먼트
SGHT,사이트 사이언시스
SGLY,싱귤러리티 퓨처 테크놀로지
SGMA,시그마트론 인터내셔널
SGML,시그마 리튬
SGMO,상가모 테라퓨틱스
SGMT,새기멧 바이오사이언시스
SGRP,스파 그룹
SGRY,서저리 파트너스
SHBI,쇼어 뱅크셰어스
SHC,소테라 헬스
SHEN,셰넌도어 텔레커뮤니케이션스
SHFS,SHF 홀딩스
SHIM,심믹
SHIP,시너지 마리타임 홀딩스
SHLS,숄즈 테크놀로지스 그룹
SHMD,슈미드 그룹
SHOO,스티븐 매든
SHOP,쇼피파이
SHOT,세이프티 샷
SHPH,셔틀 파마슈티컬스
SHYF,시프트그룹
SIBN,시-본
SIDU,싸이더스 스페이스
SIEB,시버트 파이낸셜 코퍼레이션
SIFY,사이피 테크놀러지 ADR
SIGA,시가 테크놀로지스
SIGI,셀렉티브 인슈어런스 그룹
SIGIP,셀렉티브 인슈어런스 그룹 우선주 시리즈 B 4.6%
SILC,실리콤
SILO,사일로 파마
SIMA,SIM 애퀴지션 I
SIMO,실리콘 모션 테크놀로지 ADR
SINT,SINTX 테크놀로지스
SION,시오나 테라퓨틱스
SIRI,시리우스 XM 홀딩스
SISI,신에코
SITM,Si타임
SJ,사이언조이 홀딩
SKBL,스카이라인 빌더스 그룹 홀딩
SKIN,뷰티 헬스
SKK,SKK 홀딩스
SKWD,스카이워드 스페셜티 인슈어런스 그룹
SKYE,스카이 바이오사이언스
SKYQ,스카이 쿼리
SKYT,스카이워터 테크놀로지
SKYW,스카이웨스트
SKYX,스카이엑스 플랫폼스
SLAB,실리콘 래보라토리스
SLDB,솔리드 바이오사이언스
SLDP,솔리드 파워
SLE,슈퍼 리그 엔터프라이즈
SLGL,솔젤 테크놀러지
SLM,SLM
SLMBP,SLM 우선주 시리즈 B
SLN,사일런스 테라퓨틱스 ADR
SLNG,스태빌리스 솔루션스
SLNH,솔루나 홀딩스
SLNHP,솔루나 홀딩스 우선주 시리즈 A 9%
SLNO,솔레노 테라퓨틱스
SLP,시뮬레이션스 플러스
SLRC,SLR 인베스트먼트
SLRN,엑세러린
SLRX,셀러리어스 파마슈티컬스
SLS,셀라스 라이프 사이언스 그룹
SLXN,실렉시온 테라퓨틱스
SMBC,서던 미주리 뱅코프
SMCI,슈퍼 마이크로 컴퓨터
SMID,스미스-미드랜드
SMLR,샘러 사이언티픽
SMMT,서밋 테라퓨틱스 ADR
SMPL,더 심플리 굿 푸드
SMSI,스미스 마이크로 소프트웨어
SMTC,셈텍
SMTI,사나라 메드테크
SMTK,스마트켐
SMX,SMX (시큐리티 매터스)
SMXT,솔라맥스 테크놀로지
SNAL,스네일
SNBR,슬립 넘버
SNCR,싱크로노스 테크놀로지스
SNCY,선 컨트리 에어라인즈 홀딩스
SND,스마트 샌드
SNDK,샌디스크
SNDL,SNDL
SNDX,신닥스 파마슈티컬스
SNES,시네스텍
SNEX,스토넥스 그룹
SNFCA,시큐리티 내셔널 파이낸셜
SNGX,솔리제닉스
SNOA,소노마 파머수티컬스
SNPS,시놉시스
SNPX,시냅토제닉스
SNRE,선라이즈 커뮤니케이션스 ADR
SNSE,센세이 바이오테라퓨틱스
SNT,센스타 테크놀로지스
SNTG,센티지 홀딩스
SNTI,센티 바이오사이언시스
SNWV,샌유웨이브 헬스
SNY,사노피 ADR
SNYR,시너지 CHC
SOBR,소버세이프
SOFI,소파이 테크놀로지스
SOGP,사운드 그룹 ADR
SOHO,소덜리 호텔
SOHOB,소덜리 호텔 우선주 시리즈 B 8.0%
SOHON,소덜리 호텔 우선주 시리즈 D 8.25%
SOHOO,소덜리 호텔 우선주 시리즈 C 7.875%
SOHU,소후 닷컴 ADR
SOND,손더 홀딩스
SONM,소님 테크놀러지
SONN,소넷 바이오테라퓨틱스 홀딩스
SONO,소노스
SOPA,소사이어티 패스
SOPH,소피아 제네틱스
SOTK,소노-테크
SOUN,사운드하운드 AI
SOWG,소우 굿
SPAI,세이프 프로 그룹
SPCB,슈퍼컴
SPFI,사우스 플레인 파이낸셜
SPHL,스프링뷰 홀딩스
SPKL,스파크 I 애퀴지션
SPNS,사피엔스 인터내셔널
SPOK,스폭 홀딩스
SPPL,심플
SPRC,사이스파크
SPRO,스페로 테라퓨틱스
SPRY,ARS 파마슈티컬스
SPSC,SPS 커머스
SPT,스프라웃 소셜
SPTN,스파르탄내시
SPWH,스포츠맨스 웨어하우스 홀딩스
SQFT,프레시디오 프로퍼티 트러스트
SQFTP,프레지디오 프로퍼티 트러스트 우선주 시리즈 D 9.375%
SRAD,스포츠레이더 그룹
SRBK,SR 뱅코프
SRCE,퍼스트 소스
SRDX,서모딕스
SRM,SRM 엔터테인먼트
SRPT,사렙타 테라퓨틱스
SRRK,스칼러 락 홀딩
SRTS,센서스 헬스케어
SRZN,서로젠
SSBI,서밋 스테이트 뱅크
SSBK,서던 스테이츠 뱅크셰어스
SSKN,스트라타 스킨 사이언스
SSNC,SS&C 테크놀로지스 홀딩스
SSP,E W 스크립스
SSRM,SSR 마이닝
SSSS,수로 캐피탈
SSSSL,SuRo Capital 6 00 Notes due 2026
SSTI,샷스포터
SSYS,스트라타시스
STAA,스타 서지컬
STAI,스캔테크 AI 시스템스
STAK,스탁
STBA,S&T 뱅코프
STEC,산텍 홀딩스 ADR
STEP,스텝스톤 그룹
STFS,스타 패션 컬처 홀딩스
STGW,스태그웰
STHO,스타 홀딩스
STI,솔리디온 테크놀로지
STIM,뉴로네틱스
STKH,스테이크홀더 푸즈 ADR
STKL,선옵타
STKS,원 그룹 호스피탤리티
STLD,스틸 다이내믹스
STNE,스톤코
STOK,스토케 테라퓨틱스
STRA,스트래티직 에듀케이션
STRK,마이크로스트래티지 우선주 Series A 8.00%
STRL,스털링 인프라스트럭처
STRM,스트림라인 헬스 솔루션
STRO,수트로 바이오파머
STRR,스타 에쿼티 홀딩스
STRRP,스타 에쿼티 홀딩스 우선주 시리즈 A
STRS,스트라투스 프로퍼티스
STRT,스트라텍 시큐리티
STSS,샤프스 테크놀로지
STTK,섀턱 랩
STX,씨게이트
SUGP,SU 그룹 홀딩스
SUNE,선내션 에너지
SUNS,선라이즈 리얼티 트러스트
SUPN,슈퍼누스 파마슈티컬스
SURG,서지페이즈
SUUN,솔라뱅크
SVC,서비스 프로퍼티스 트러스트
SVCO,실바코 그룹
SVII,스프링 밸리 애퀴지션 II
SVIIR,Spring Valley Acquisition II Rights Exp 12th Oct 2027
SVRA,사바라
SVRE,세이버원 2014 ADR
SWAG,스트란앤컴퍼니
SWBI,스미스&웨슨 브랜드
SWIM,라탐 그룹
SWIN,솔로윈 홀딩스
SWKH,SWK 홀딩스
SWKHL,SWK 홀딩스 선순위 채권 9.00% 만기 2027년 1월
SWKS,스카이웍스 솔루션스
SWTX,스프링웍스 테라퓨틱스
SWVL,스워블 홀딩스
SXTC,차이나 SXT 파마슈티컬스
SXTP,60 디그리스 파마슈티컬스
SY,소영 인터내셔널 ADR
SYBT,스탁 야즈 뱅코프
SYBX,신로직
SYM,심보틱
SYNA,시냅틱스
SYPR,사이프리스 솔루션스
SYRE,스파이어 테라퓨틱스
SYT,실라 테크놀로지 ADR
SYTA,사이야타 모바일
TACT,트랜스액트 테크놀로지스
TAIT,테이트론 컴포넌트
TALK,토크스페이스
TANH,탄테크 홀딩스
TAOP,타오핑
TARA,프로타라 테라퓨틱스
TARS,타서스 파마슈티컬스
TASK,태스크어스
TATT,TAT 테크놀러지
TAVI,타비아 애퀴지션
TAVIR,Tavia Acquisition Rights
TAVIU,Tavia Acquisition Units
TAYD,테일러 디바이시스
TBBK,뱅코프
TBCH,터틀 비치
TBH,브래그 하우스 홀딩스
TBLA,타불라
TBLD,Thornburg Income Builder Opportunities Trust
TBMC,트레일블레이저 머저 I
TBMCR,Trailblazer Merger Rights Exp 21 April 2028
TBPH,테라반스 바이오파마
TBRG,트루브리지
TC,토큰 캣 ADR
TCBI,텍사스 캐피털 뱅크셰어스
TCBIO,텍사스 캐피털 뱅크셰어스 우선주 Series B 5.75%
TCBK,트라이코 뱅크셰어스
TCBS,텍사스 커뮤니티 뱅크셰어
TCBX,서드 코스트 뱅크셰어스
TCMD,택타일 시스템 테크놀로지
TCOM,트립닷컴 그룹 ADR
TCPC,블랙록 TCP 캐피털
TCRT,알라우노스 테라퓨틱스
TCRX,T스캔 테라퓨틱스
TCX,투카우스
TDAC,트랜스레이셔널 디벨롭먼트 애퀴지션
TDACU,Translational Development Acquisition Units
TDTH,트라이던트 디지털 테크 홀딩스 ADR
TDUP,스레드업
TEAM,아틀라시안
TECH,바이오-테크네
TECTP,텍토닉 파이낸셜 우선주 시리즈 B
TECX,텍토닉 테라퓨틱
TELA,텔라 바이오
TELO,텔로미르 파마슈티컬스
TEM,템퍼스 AI
TENB,테너블 홀딩스
TENX,테낙스 테라퓨틱스
TER,테라다인
TERN,턴스 파마슈티컬스
TFIN,트라이엄프 파이낸셜
TFINP,트라이엄프 파이낸셜 우선주 시리즈C 7.125%
TFSL,TFS 파이낸셜
TGL,트레저 글로벌
TGTX,TG 테라퓨틱스
TH,타겟 호스피탈리티
THAR,타리뮨
THCH,TH 인터내셔널
THFF,퍼스트 파이낸셜
THRD,써드 하모닉 바이오
THRM,젠섬
THRY,쓰리브 홀딩스
THTX,테라테크놀로지
TIGO,밀리콤 인터내셔널 셀룰러
TIGR,업 핀테크 홀딩스 ADR
TIL,인스틸 바이오
TILE,인터페이스
TIPT,팁트리
TIRX,티엔 루이시앙 홀딩스
TITN,타이탄 머시너리
TIVC,티빅 헬스 시스템스
TKLF,도쿄 라이프스타일 ADR
TKNO,알파 테크노바
TLF,탠디 레더 팩토리
TLN,탈렌 에너지
TLPH,탈페라
TLRY,틸레이 브랜즈
TLS,텔로스
TLSA,티지아나 라이프 사이언스 ADR
TLSI,메드테크 애퀴지션
TLX,텔릭스 파마슈티컬스 ADR
TMC,TMC 더 메탈스 컴퍼니
TMCI,트리스 메디컬 컨셉트
TMDX,트랜스메딕스 그룹
TMUS,T-모바일 US
TNDM,탠덤 다이어비츠 케어
TNFA,TNF 파마슈티컬스
TNGX,탱고 테라퓨틱스
TNMG,TNL 미디어진
TNON,테논 메디컬
TNXP,토닉스 파마슈티컬스 홀딩
TNYA,테나야 테라퓨틱스
TOI,온콜로지 인스티튜트
TOMZ,토미 인바이런먼털 솔루션스
TOP,탑 파이낸셜 그룹
TORO,토로
TOUR,투뉴 ADR
TOWN,타운뱅크
TOYO,토요
TPCS,테크프레시젼
TPG,TPG
TPGXL,TPG Operating Group II 6 950 Fixed Rate Junior Subordinated Notes due 2064
TPIC,TPI 컴포지트
TPST,템피스트 테라퓨틱스
TRAW,트로스 파르마
TRDA,엔트라다 테라퓨틱스
TREE,렌딩트리
TRI,톰슨 로이터
TRIB,트리니티 바이오테크 ADR
TRIN,트리니티 캐피탈
TRINI,Trinity Capital 7 875 Notes Due 2029
TRINZ,Trinity Capital 7 875 Notes due 2029
TRIP,트립어드바이저
TRMB,트림블
TRMD,톰
TRMK,트러스트마크
TRML,투르말린 바이오
TRNR,인터랙티브 스트랭스
TRNS,트랜스캣
TROO,트룹스
TROW,티 로웨 프라이스 그룹
TRS,트리마스
TRSG,턴그레이 테크놀로지스
TRST,트러스트코 은행 N Y
TRUE,트루카
TRUG,트루골프 홀딩스
TRUP,트루패니언
TRVG,트리바고 ADR
TRVI,트레비 테라퓨틱스
TSAT,텔레샛
TSBK,팀버랜드 뱅코프
TSBX,턴스톤 바이올로직스
TSCO,트랙터 서플라이
TSEM,타워 세미컨덕터
TSHA,타이샤 젠 테라피
TSLA,테슬라
TSSI,TSS
TSVT,2세븐티 바이오
TTAN,서비스타이탄
TTD,트레이드 데스크
TTEC,TTEC 홀딩스
TTEK,테트라 테크
TTGT,테크타겟
TTMI,TTM 테크놀로지스
TTNP,타이탄 파마슈티컬스
TTSH,타일 숍 홀딩스
TTWO,테이크-투 인터랙티브 소프트웨어
TURB,터보 에너지 ADR
TURN,180 Degree Capital Close End Fund
TUSK,매머드 에너지서비스
TVGN,티보젠 바이오 홀딩스
TVTX,트래버 테라퓨틱스
TW,트레이드웹 마켓
TWFG,TWFG
TWG,탑 웰스 그룹 홀딩
TWIN,트윈 디스크
TWNP,트윈 호스피탈리티 그룹
TWST,트위스트 바이오사이언스
TXG,10X 제노믹스
TXMD,테라퓨틱스MD
TXN,텍사스 인스트루먼트
TXRH,텍사스 로드하우스
TYGO,티고 에너지
TYRA,타이라 바이오사이언시스
TZOO,트래블주
TZUP,텀즈업 미디어
UAL,유나이티드 에어라인스 홀딩스
UBCP,유나이티드 뱅코프
UBFO,유나이티드 시큐리티 뱅크셰어스
UBSI,유나이티드 뱅크셰어스(Nasdaq GS)
UBX,유니티 바이오테크놀러지
UBXG,U-BX 테크놀로지
UCAR,유 파워
UCL,유클라우드링크 그룹 ADR
UCTT,울트라 클린 홀딩스
UDMY,유데미
UEIC,유니버설 일렉트로닉스
UFCS,유나이티드 파이어 그룹
UFG,유니-퓨얼 홀딩스
UFPI,UFP 인더스트리
UFPT,UFP 테크놀로지스
UG,유나이티드-가디언
UGRO,어반그로
UHG,유나이티드 홈즈 그룹
UK,유커뮨 인터내셔널
ULBI,울트라라이프
ULCC,프론티어 그룹 홀딩스
ULH,유니버설 로지스틱스 홀딩스
ULTA,울타 뷰티
ULY,어전트.리
UMBF,UMB 파이낸셜
UMBFP,UMB 파이낸셜 우선주 7.00%
UNB,유니언 뱅크셰어스
UNCY,유니사이시브 테라퓨틱스
UNIT,유니티 그룹
UNTY,유니티 뱅코프
UOKA,MDJM
UONE,어반 원 Class A
UONEK,어반 원 Class D
UPB,업스트림 바이오
UPBD,업바운드 그룹
UPC,유니버스 파마슈티컬스
UPLD,업랜드 소프트웨어
UPST,업스타트 홀딩스
UPWK,업워크
UPXI,유펙시
URBN,어반 아웃피터스
URGN,우로젠 파마
UROY,우라늄 로열티
USAR,USA 레어 어스
USAU,US 골드
USCB,US 센츄리 뱅크
USEA,유나이티드 마리타임
USEG,US 에너지
USGO,US 골드마이닝
USIO,유시오
USLM,유나이티드 스테이츠 라임 & 미네랄
UTHR,유나이티드 테라퓨틱스
UTMD,유타 메디컬 프로덕츠
UTSI,UT스타컴 홀딩스
UVSP,유니베스트 파이낸셜
UXIN,우신 ADR
VABK,버지니아 내셔널 뱅크셰어
VACH,보야저 애퀴지션
VACHU,Voyager Acquisition Units
VALN,발네바 ADR
VALU,밸류 라인
VANI,비바니 메디컬
VBNK,버사뱅크
VBTX,베리텍스 홀딩스
VC,비스티온
VCEL,베리셀
VCIC,바인 힐 캐피털 인베스트먼트
VCICU,Vine Hill Capital Investment Units
VCIG,VCI 글로벌
VCTR,빅토리 캐피털 홀딩스
VCYT,베라사이트
VECO,비코 인스트루먼츠
VEEA,비아
VEEE,트윈 비 파워캣츠 코
VEON,베온 ADR
VERA,베라 테라퓨틱스
VERB,버브 테크놀러지
VERI,베리톤
VERO,비너스 컨셉
VERU,베루
VERV,버브 테라퓨틱스
VERX,버텍스
VFF,빌리지 팜스 인터내셔널
VFS,빈패스트 오토
VGAS,베르데 클린 퓨얼스
VIASP,비아 리뉴어블스 우선주 시리즈 A
VIAV,비아비 솔루션스
VICR,비코
VIGL,비질 뉴로사이언스
VINP,빈치 파트너스 인베스트먼츠
VIOT,비오미 테크놀러지 ADR
VIR,버 바이오테크놀로지
VIRC,버코 매뉴팩처링
VIRT,버투 파이낸셜
VITL,바이탈 팜스
VIVK,비바코
VKTX,바이킹 테라퓨틱스
VLCN,볼콘
VLGEA,빌리지 슈퍼 마켓
VLY,밸리 내셔널 뱅코프
VLYPN,밸리 내셔널 뱅코프 우선주 Series C 8.250%
VLYPO,밸리 내셔널 뱅코프 우선주 시리즈 B
VLYPP,밸리 내셔널 뱅코프 우선주 시리즈 A
VMAR,비전 마린 테크놀로지스
VMD,비메드 헬스케어
VMEO,비메오
VNDA,반다 파마슈티컬스
VNET,브이넷 그룹 ADR
VNOM,바이퍼 에너지
VOD,보다폰 그룹 ADR
VOR,보어 바이오파마
VOXR,복스 로열티
